-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0
-56.0,-59.0,-54.0,-54.0,-56.0,-55.0,-54.0,-53.0,-54.0,-54.0,-54.0,-52.0,-53.0,-53.0,-52.0,-53.0,-52.0,-53.0,-53.0,-53.0,-52.0,-53.0,-53.0,-53.0,-53.0,-52.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-52.0,-52.0,-53.0,-53.0,-53.0,-52.0,-53.0,-53.0,-53.0,-53.0,-52.0,-52.0,-53.0,-53.0,-53.0,-53.0,-53.0,-52.0,-53.0,-52.0,-53.0,-53.0,-52.0,-53.0,-53.0,-53.0,-53.0,-53.0,-52.0,-52.0,-52.0,-52.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-54.0,-53.0,-54.0,-53.0,-53.0,-53.0,-52.0,-53.0,-54.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0
-57.0,-51.0,-51.0,-51.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-51.0,-51.0,-51.0,-50.0,-50.0,-51.0,-51.0,-51.0,-50.0,-50.0,-50.0,-51.0,-50.0,-50.0,-51.0,-52.0,-50.0,-51.0,-51.0,-50.0,-51.0,-50.0,-50.0,-51.0,-51.0,-51.0,-50.0,-51.0,-50.0,-50.0,-50.0,-51.0,-53.0,-50.0,-50.0,-50.0,-51.0,-50.0,-51.0,-51.0,-50.0,-50.0,-50.0,-50.0,-50.0,-51.0,-51.0,-50.0,-51.0,-51.0,-50.0,-51.0,-51.0,-50.0,-50.0,-51.0,-51.0,-50.0,-51.0,-50.0,-50.0,-50.0,-50.0,-51.0,-50.0,-51.0,-51.0,-51.0,-51.0,-51.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-51.0,-51.0,-50.0,-50.0,-50.0,-51.0,-51.0
-62.0,-60.0,-56.0,-55.0,-55.0,-55.0,-56.0,-54.0,-53.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-56.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-56.0,-56.0,-56.0,-56.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-56.0,-56.0,-55.0,-56.0,-55.0,-56.0,-55.0,-56.0,-55.0,-55.0,-56.0,-56.0,-55.0,-56.0,-56.0,-55.0,-55.0,-56.0,-55.0,-56.0,-55.0,-55.0,-55.0,-56.0,-55.0,-55.0,-55.0,-55.0,-56.0,-55.0,-56.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-56.0,-56.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0
-58.0,-61.0,-60.0,-60.0,-58.0,-58.0,-59.0,-65.0,-59.0,-61.0,-61.0,-60.0,-60.0,-62.0,-58.0,-59.0,-65.0,-60.0,-59.0,-65.0,-58.0,-59.0,-63.0,-58.0,-64.0,-63.0,-59.0,-61.0,-58.0,-60.0,-63.0,-60.0,-59.0,-59.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.0,-59.0,-60.0,-59.0,-65.0,-61.0,-60.0,-61.0,-62.0,-61.0,-61.0,-60.0,-61.0,-60.0,-61.0,-60.0,-60.0,-61.0,-59.0,-62.0,-62.0,-60.0,-59.0,-59.0,-60.0,-59.0,-60.0,-59.0,-60.0,-59.0,-60.0,-60.0,-60.0,-59.0,-59.0,-59.0,-59.0,-60.0,-60.0,-60.0,-59.0,-59.0,-59.0,-59.0,-60.0,-65.0,-60.0,-59.0,-59.0,-60.0,-60.0,-65.0,-65.0,-60.0,-60.0,-60.0
-59.0,-58.0,-57.0,-57.0,-56.0,-61.0,-57.0,-57.0,-56.0,-61.0,-56.0,-56.0,-57.0,-58.0,-65.0,-58.0,-58.0,-59.0,-59.0,-59.0,-61.0,-61.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-61.0,-65.0,-60.0,-59.0,-60.0,-59.0,-60.0,-61.0,-58.0,-58.0,-59.0,-59.0,-59.0,-59.0,-61.0,-58.0,-58.0,-59.0,-59.0,-59.0,-61.0,-61.0,-59.0,-59.0,-59.0,-61.0,-59.0,-61.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-65.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-60.0,-59.0,-60.0,-61.0,-59.0,-59.0,-59.0,-65.0,-59.0,-61.0,-59.0,-59.0,-61.0,-60.0,-59.0,-60.0,-59.0,-58.0
-64.0,-64.0,-63.0,-63.0,-64.0,-65.0,-61.0,-65.0,-61.0,-65.0,-68.0,-65.0,-65.0,-65.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-65.0,-66.0,-66.0,-67.0,-67.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-65.0,-66.0,-65.0,-66.0,-65.0,-66.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-66.0,-67.0,-65.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-65.0,-66.0,-66.0,-66.0,-66.0,-65.0,-64.0,-65.0,-63.0,-67.0,-66.0,-65.0,-65.0,-64.0,-65.0,-64.0,-64.0,-64.0,-64.0,-65.0,-64.0,-65.0,-65.0,-64.0,-65.0,-64.0,-64.0,-64.0,-64.0,-65.0,-64.0,-65.0,-65.0,-64.0,-65.0,-64.0,-64.0,-65.0,-65.0
-69.0,-66.0,-66.0,-66.0,-67.0,-72.0,-68.0,-70.0,-61.0,-65.0,-67.0,-67.0,-66.0,-67.0,-67.0,-66.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-66.0,-67.0,-67.0,-67.0,-67.0,-67.0,-68.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-68.0,-67.0,-67.0,-67.0,-66.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-68.0,-66.0,-67.0,-68.0,-68.0,-68.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-68.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-68.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-66.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-66.0,-67.0,-67.0
-70.0,-67.0,-62.0,-63.0,-62.0,-64.0,-61.0,-62.0,-62.0,-64.0,-63.0,-64.0,-64.0,-64.0,-62.0,-63.0,-63.0,-64.0,-62.0,-65.0,-66.0,-62.0,-63.0,-63.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-65.0,-64.0,-64.0,-64.0,-64.0,-64.0,-65.0,-64.0,-64.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-64.0,-65.0,-65.0,-65.0,-65.0,-64.0,-64.0,-65.0,-65.0,-65.0,-64.0,-64.0,-64.0,-65.0,-65.0,-64.0,-65.0,-64.0,-65.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-65.0,-65.0,-64.0,-65.0,-65.0,-64.0,-65.0,-64.0,-64.0,-65.0,-65.0,-64.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-64.0,-64.0,-64.0
-59.0,-60.0,-58.0,-57.0,-57.0,-56.0,-57.0,-56.0,-57.0,-57.0,-57.0,-58.0,-57.0,-58.0,-58.0,-58.0,-57.0,-58.0,-57.0,-57.0,-57.0,-57.0,-58.0,-57.0,-58.0,-58.0,-58.0,-56.0,-61.0,-59.0,-61.0,-58.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-58.0,-57.0,-58.0,-58.0,-57.0,-58.0,-58.0,-57.0,-57.0,-58.0,-58.0,-57.0,-57.0,-57.0,-57.0,-58.0,-58.0,-58.0,-57.0,-58.0,-57.0,-57.0,-58.0,-57.0,-57.0,-58.0,-57.0,-57.0,-57.0,-57.0,-58.0,-58.0,-57.0,-57.0
-64.0,-61.0,-62.0,-61.0,-61.0,-60.0,-61.0,-62.0,-61.0,-61.0,-62.0,-61.0,-62.0,-62.0,-62.0,-65.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0
-65.0,-61.0,-61.0,-62.0,-62.0,-62.0,-61.0,-62.0,-63.0,-63.0,-64.0,-61.0,-60.0,-62.0,-61.0,-61.0,-61.0,-62.0,-65.0,-64.0,-64.0,-64.0,-64.0,-63.0,-62.0,-61.0,-59.0,-62.0,-61.0,-62.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0
-62.0,-64.0,-62.0,-64.0,-60.0,-62.0,-63.0,-67.0,-67.0,-68.0,-69.0,-63.0,-64.0,-68.0,-66.0,-62.0,-59.0,-61.0,-59.0,-58.0,-61.0,-56.0,-58.0,-61.0,-67.0,-67.0,-64.0,-65.0,-69.0,-65.0,-65.0,-64.0,-71.0,-63.0,-62.0,-63.0,-63.0,-63.0,-62.0,-62.0,-62.0,-62.0,-62.0,-63.0,-62.0,-62.0,-63.0,-64.0,-63.0,-63.0,-63.0,-64.0,-63.0,-64.0,-64.0,-63.0,-63.0,-64.0,-63.0,-64.0,-63.0,-63.0,-64.0,-64.0,-62.0,-62.0,-66.0,-67.0,-64.0,-69.0,-67.0,-64.0,-64.0,-66.0,-68.0,-62.0,-63.0,-63.0,-63.0,-64.0,-64.0,-64.0,-64.0,-63.0,-63.0,-64.0,-63.0,-64.0,-63.0,-64.0,-64.0,-63.0,-64.0,-64.0,-64.0
-66.0,-70.0,-70.0,-70.0,-69.0,-68.0,-67.0,-67.0,-68.0,-68.0,-68.0,-69.0,-70.0,-69.0,-66.0,-67.0,-68.0,-71.0,-69.0,-67.0,-67.0,-68.0,-67.0,-71.0,-68.0,-67.0,-67.0,-70.0,-73.0,-66.0,-67.0,-67.0,-68.0,-69.0,-69.0,-69.0,-69.0,-69.0,-75.0,-64.0,-65.0,-68.0,-66.0,-70.0,-71.0,-68.0,-69.0,-68.0,-67.0,-66.0,-69.0,-69.0,-71.0,-67.0,-69.0,-69.0,-72.0,-69.0,-65.0,-69.0,-68.0,-68.0,-64.0,-71.0,-70.0,-67.0,-64.0,-67.0,-67.0,-68.0,-68.0,-67.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-67.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-69.0,-69.0,-68.0,-68.0,-67.0,-68.0,-68.0,-68.0
-67.0,-66.0,-71.0,-69.0,-67.0,-68.0,-70.0,-70.0,-66.0,-65.0,-67.0,-71.0,-65.0,-64.0,-66.0,-66.0,-64.0,-65.0,-68.0,-66.0,-65.0,-64.0,-67.0,-67.0,-67.0,-66.0,-70.0,-71.0,-65.0,-66.0,-65.0,-65.0,-66.0,-67.0,-66.0,-65.0,-65.0,-66.0,-66.0,-66.0,-67.0,-66.0,-66.0,-67.0,-67.0,-67.0,-66.0,-67.0,-67.0,-66.0,-68.0,-67.0,-69.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-67.0,-68.0,-68.0,-67.0,-67.0,-68.0,-68.0,-68.0,-67.0,-67.0,-67.0,-68.0,-68.0,-67.0,-68.0,-67.0,-67.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-69.0,-68.0,-66.0,-67.0,-68.0,-68.0,-68.0,-67.0,-67.0,-67.0
-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-67.0,-67.0,-68.0,-70.0,-66.0,-67.0,-69.0,-69.0,-70.0,-70.0,-70.0,-68.0,-66.0,-68.0,-78.0,-69.0,-68.0,-67.0,-69.0,-68.0,-68.0,-68.0,-69.0,-67.0,-68.0,-68.0,-68.0,-68.0,-69.0,-68.0,-68.0,-67.0,-66.0,-68.0,-67.0,-67.0,-68.0,-66.0,-67.0,-67.0,-69.0,-66.0
-64.0,-64.0,-63.0,-65.0,-63.0,-64.0,-65.0,-66.0,-67.0,-63.0,-65.0,-69.0,-66.0,-64.0,-63.0,-64.0,-66.0,-63.0,-63.0,-63.0,-63.0,-63.0,-62.0,-62.0,-62.0,-62.0,-63.0,-63.0,-62.0,-62.0,-62.0,-63.0,-62.0,-62.0,-62.0,-64.0,-62.0,-63.0,-63.0,-63.0,-64.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-62.0,-63.0,-62.0,-63.0,-63.0,-63.0,-62.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-64.0,-64.0,-63.0,-63.0,-64.0,-64.0,-64.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-64.0,-63.0,-63.0,-63.0,-63.0
